Name,Lat,Lng,,,,,,,
"موصل, شقق المآمون",36.3135182,43.1108521,,,,,,,
"موصل, كماليات الاميرة",36.3135163,43.085749,,,,,,,
"موصل, قاعة المدرب الدولي عبدالقادر البدراني",36.3135123,43.1130646,,,,,,,
"موصل, مكتب حيدر للطباعة والاستنساخ",36.3135115,43.193663,,,,,,,
"موصل, صيدلية شفاء العامل",36.3135055,43.1195593,,,,,,,
"موصل, abo sand",36.3134801,43.0423032,,,,,,,
"موصل, جامع البراء بن عازب",36.3134656,43.1092465,,,,,,,
"موصل, كوفي حمودي",36.3134593,43.1195522,,,,,,,
"موصل, اسواق العناب",36.3134534,43.1876817,,,,,,,
"موصل, الكوافير ️علاوي ال كسار",36.3134524,43.1092995,,,,,,,
"موصل, المدير العام للرعايه الشتماعيه فتاح ابو ضياء",36.3134507,43.1177913,,,,,,,
"موصل, بيت عمو احمد",36.3134473,43.1960274,,,,,,,
"موصل, اشور لخدمات الانترنت",36.3134431,43.1790617,,,,,,,
"موصل, حزب السيادة / مكتب نينوى",36.3134382,43.1960211,,,,,,,
"موصل, وادي",36.3134353,43.2852648,,,,,,,
"موصل, بيت الشيخ أبو وضاح",36.3134291,43.1091794,,,,,,,
"موصل, ولودي المهدي",36.3134199,43.1091657,,,,,,,
"موصل, مصتوصف المأموت",36.3133986,43.1113962,,,,,,,
"موصل, خالد الشمري",36.3133788,43.1832453,,,,,,,
"موصل, صالون عامر للرجال",36.3133747,43.1107451,,,,,,,
"موصل, ملتقى العملاقه",36.313374,43.0993921,,,,,,,
"موصل, محلات الامين للمناسبات",36.3133616,43.2116071,,,,,,,
"موصل, عبد ال ناصر",36.3133602,43.0944953,,,,,,,
"موصل, عمر اسماعيل محمد",36.3133259,43.1806472,,,,,,,
"موصل, بيت أبو علي القصاب",36.3133212,43.1784555,,,,,,,
"موصل, أسواق داليا",36.3133021,43.1152878,,,,,,,
"موصل, رائد ابو هشام",36.3132794,43.1810288,,,,,,,
"موصل, مدرسة الشهيد محمد يونس السبعاوي",36.3132583,43.2064353,,,,,,,
"موصل, جامع الشهيد قيصر",36.313245,43.0972828,,,,,,,
"موصل, ابو ادريس",36.3132344,43.1091743,,,,,,,
"موصل, علي سعد",36.3132344,43.1091743,,,,,,,
"موصل, مكتب الثقه للاستنساخ",36.3132344,43.1091743,,,,,,,
"موصل, مختار حي المامون الثانية",36.3132344,43.1091743,,,,,,,
"موصل, صالح الاغا",36.3132344,43.1091743,,,,,,,
"موصل, بيت وعد الفندي",36.3132344,43.1091743,,,,,,,
"موصل, حي لمامين",36.3132344,43.1091743,,,,,,,
"موصل, بيت اهل حمودي ابو عكرب",36.3132344,43.1091743,,,,,,,
"موصل, عالم السگائر سيد فهد",36.3132344,43.1091743,,,,,,,
"موصل, مكتب انس",36.3132344,43.1091743,,,,,,,
"موصل, الرسام",36.3132344,43.1091743,,,,,,,
"موصل, احمد ابوماهر الاحمدي",36.3132344,43.1091743,,,,,,,
"موصل, محمود النافولي",36.3132344,43.1091743,,,,,,,
"موصل, معرض الشهد العائلي",36.3132344,43.1091743,,,,,,,
"موصل, محلة الجبور",36.3132344,43.1091743,,,,,,,
"موصل, جامع المعز",36.3132194,43.2060974,,,,,,,
"موصل, ففففف",36.3132101,43.1171327,,,,,,,
"موصل, اسواق احمد ال مديد",36.3132068,43.1091121,,,,,,,
"موصل, مدرسة",36.3132045,43.1930685,,,,,,,
"موصل, سالم القصاب",36.3131906,43.1780369,,,,,,,
"موصل, نشوان الكهربي",36.3131875,43.0883281,,,,,,,
"موصل, نشوان باندة",36.3131868,43.1074709,,,,,,,
"موصل, نوفل محسن المشهداني",36.3131253,43.1811744,,,,,,,
"موصل, وكيل ياسين الصفاوي",36.3131124,43.1161431,,,,,,,
"موصل, سيف الجحيشي",36.3131017,43.0552895,,,,,,,
"موصل, ابوهشام المشهداني",36.3130538,43.181199,,,,,,,
"موصل, جامع الكريم",36.3130391,43.1170603,,,,,,,
"موصل, مسجد",36.313027,43.1886229,,,,,,,
"موصل, Alharwn",36.312996,43.1189859,,,,,,,
"موصل, سالم الزبيدي",36.3129874,43.1786419,,,,,,,
"موصل, غسل الجزيرة للسيارات",36.3129649,43.0212435,,,,,,,
"موصل, راشي السيد",36.3129412,43.1186352,,,,,,,
"موصل, إعدادية الفاو للبنات _Al-Faw Preparatory School for Girls",36.3129401,43.1928442,,,,,,,
"موصل, بيتنا",36.312939,43.1121074,,,,,,,
"موصل, ماركت الأنيق",36.3129182,43.2199235,,,,,,,
"موصل, اسواق ابو ريان",36.3129156,43.0813771,,,,,,,
"موصل, جامع العزيز",36.3129058,43.2207984,,,,,,,
"موصل, اكرم علي قاسم",36.3128974,43.1814864,,,,,,,
"موصل, Isp Liqaa",36.3128945,43.1876066,,,,,,,
"موصل, هيكل ابوسيف",36.3128795,43.0271812,,,,,,,
"موصل, Mohammed4icloud",36.312851,43.1938856,,,,,,,
"موصل, اسواق حسن الحديدي",36.3128125,43.1229375,,,,,,,
"موصل, Master للالمنيوم والبلاستك",36.3128023,43.1835105,,,,,,,
"موصل, اسواق طه حسين",36.3128007,43.1895367,,,,,,,
"موصل, ابو الحسن",36.3127723,43.1782376,,,,,,,
"موصل, احمد الحسن رجب",36.3127696,43.1782329,,,,,,,
"موصل, ماركت توكلنه على الله",36.3127694,43.1099271,,,,,,,
"موصل, حسن العكيدي",36.3127577,43.1956485,,,,,,,
"موصل, فلاح فنش",36.312734,43.1816966,,,,,,,
"موصل, محل معسلات الحفره",36.3127161,43.1102077,,,,,,,
"موصل, عقيل محمد",36.3126906,43.0866672,,,,,,,
"موصل, أسواق حمودي الجبوري",36.3126135,43.1893815,,,,,,,
"موصل, الكوافير عبود صفوان",36.3125902,43.1103398,,,,,,,
"موصل, مقبرة المامون",36.3124592,43.1053908,,,,,,,
"موصل, Money Ramp",36.3124414,43.1470868,,,,,,,
"موصل, قاعة السلام للمناسبات",36.312376,43.2008496,,,,,,,
"موصل, حي الصمود",36.312367,43.116705,,,,,,,
"موصل, مرطبات الصفار",36.3123274,43.201025,,,,,,,
"موصل, اسواق الراشدي",36.3114188,43.0506322,,,,,,,
"موصل, بيت حمودي الكردي",36.311396,43.040379,,,,,,,
"موصل, يوسف للانترنت",36.3112613,43.2258653,,,,,,,
"موصل, جامع المأمون",36.3112502,43.1109021,,,,,,,
"موصل, AS Sawas Monument",36.311249,43.1151774,,,,,,,
"موصل, حارث للخدمات الانترنت برج مكبرة",36.3112435,43.1042319,,,,,,,
"موصل, حلويات احمد الحلواني",36.3112102,43.195502,,,,,,,
"موصل, بوري الغاز",36.3111786,43.0947894,,,,,,,
"موصل, الجوهرة للتسوق",36.3111664,43.1956395,,,,,,,
"موصل, عمر نت ٢",36.3111559,43.1092334,,,,,,,
"موصل, مـاردف mardif",36.3111448,43.0993364,,,,,,,
"موصل, صيدلية انوار المدينة",36.3111424,43.20103,,,,,,,
"موصل, حي التعليم",36.3111418,43.0408759,,,,,,,
"موصل, جود كافيه/حي الصحه",36.3111256,43.2054897,,,,,,,
"موصل, انترنت العاج - مجمعات زيونة",36.3111045,43.1788503,,,,,,,
"موصل, العمدة للمواد المنزلية",36.3110781,43.1955272,,,,,,,
"موصل, حديقة ابو فارس الجار",36.3110754,43.0982233,,,,,,,
"موصل, المشهداني للسكائر ونراكيل",36.311058,43.1951242,,,,,,,
"موصل, حدائق ومنتزه المأمون",36.3110524,43.1099067,,,,,,,
"موصل, كماليات العمدة للسيارات",36.311049,43.1950932,,,,,,,
"موصل, وجبة الملك",36.3110236,43.1961582,,,,,,,
"موصل, شربت زبيب مكه",36.3110158,43.1949808,,,,,,,
"موصل, علي المشهداني",36.3110065,43.1950198,,,,,,,
"موصل, صيدلية الرقة",36.3109571,43.1951033,,,,,,,
"موصل, بدالة دوميز",36.3109552,43.2010451,,,,,,,
"موصل, اعلانات مصعب الضوئية",36.3109361,43.1960077,,,,,,,
"موصل, معمل الشارقة للالمونيوم والبلاستك",36.3109238,43.205521,,,,,,,
"موصل, اسواق أحمد ابو راشد",36.3109078,43.2055325,,,,,,,
"موصل, Diamondback CHUs",36.3109072,43.1513377,,,,,,,
"موصل, بيت السيد الهاشمي. ابو ليث",36.3108262,43.2176056,,,,,,,
"موصل, انس السبعاوي",36.3108236,43.213974,,,,,,,
"موصل, حي المأمون",36.310814,43.0981222,,,,,,,
"موصل, برج الجاويش ال بدران",36.3108066,43.1006792,,,,,,,
"موصل, راكان علي الشعباني",36.3107977,43.0984674,,,,,,,
"موصل, جانب الايمن حي المأمون",36.3107977,43.0984674,,,,,,,
"موصل, مضيف الشيخ يونس السبعاوي",36.3107837,43.2052206,,,,,,,
"موصل, ابوليث الساده",36.3107561,43.2174423,,,,,,,
"موصل, ابو غانم الحداد",36.3107061,43.2052287,,,,,,,
"موصل, Al Hasod GasStation",36.3106745,43.2074958,,,,,,,
"موصل, متجر مولي لمستلزمات الحيوانات الأليفة",36.3106683,43.1942695,,,,,,,
"موصل, بيت جدي ابو محمود الهاشمي",36.3106615,43.2053599,,,,,,,
"موصل, دورة بغداد",36.3106312,43.1150541,,,,,,,
"موصل, حديقة سيد سالم",36.3105915,43.0975561,,,,,,,
"موصل, مكتب أماني لخدمات الانترنت",36.3105748,43.1821499,,,,,,,
"موصل, اسواق اكرم",36.3105732,43.1822643,,,,,,,
"موصل, صالون حلاقه الضياء",36.3105652,43.1938393,,,,,,,
"موصل, أسواق العگيدي",36.3105263,43.0994527,,,,,,,
"موصل, افران المامون للصمون الحجري",36.3105253,43.1100345,,,,,,,
"موصل, قرطاسية هاني البدراني",36.310497,43.1100468,,,,,,,
"موصل, مكتب هاني للاستنساخ",36.3104916,43.1100518,,,,,,,
"موصل, محمد الكردي",36.3104667,43.0985943,,,,,,,
"موصل, مكتبة انس بادارة عبدالكريم",36.3104581,43.1098104,,,,,,,
"موصل, الجنة للديكور",36.3104489,43.2020677,,,,,,,
"موصل, ورشه المؤمن",36.3104375,43.1939375,,,,,,,
"موصل, احمد عبدالسلام عطية البدراني",36.3104306,43.0989674,,,,,,,
"موصل, مكتب اليمامه",36.3104146,43.1938628,,,,,,,
"موصل, شكراً للتصوير",36.3104132,43.1938695,,,,,,,
"موصل, السيدفاضل حسن أبوميلادالنعيمي",36.3104067,43.1988843,,,,,,,
"موصل, الوكيل سمير",36.3103728,43.1099749,,,,,,,
"موصل, خالد دوسكي",36.3103616,43.2181385,,,,,,,
"موصل, جامع انوار المصطفى",36.310354,43.1826948,,,,,,,
"موصل, مكتب المسار",36.3103526,43.1943754,,,,,,,
"موصل, محلات ابو ايمن للمواد الانشائيه",36.3103217,43.2076758,,,,,,,
"موصل, مكتب حمودي العواد للموبايل",36.310313,43.1095684,,,,,,,
"موصل, عطارية احمد السبعاوي",36.3102984,43.1098735,,,,,,,
"موصل, أسواق سيف",36.3102981,43.2023999,,,,,,,
"موصل, خدمات RT لتغير زيوت السيارات",36.3102738,43.2078155,,,,,,,
"موصل, غسل وتشحيم المركزي الحديث",36.3102717,43.2017982,,,,,,,
"موصل, السيد عمار",36.3102376,43.2033547,,,,,,,
"موصل, سنتر دوميز للتبضع",36.3102358,43.2017152,,,,,,,
"موصل, ابو مهند السبعاوي.طالب",36.3102339,43.2032656,,,,,,,
"موصل, جي فلسطين",36.3102319,43.1911122,,,,,,,
"موصل, بيت الرمو",36.310223,43.1715609,,,,,,,
"موصل, أسواق رزان",36.3102119,43.2019795,,,,,,,
"موصل, وسام ال_عيدان اللهيبي",36.3102011,43.1954617,,,,,,,
"موصل, اسواق نشوان",36.3101552,43.1912075,,,,,,,
"موصل, فايز إنترنت",36.3101337,43.2267569,,,,,,,
"موصل, First Domeez Market",36.3101328,43.19444,,,,,,,
"موصل, دار الشيخ سالم السعدون",36.3101098,43.2085771,,,,,,,
"موصل, أسواق أحمد آغا",36.3101094,43.1042063,,,,,,,
"موصل, سمكرة السيف للسخانات",36.3100977,43.2075414,,,,,,,
"موصل, VIN لخدمات الانترنت والموبايل",36.3100805,43.2021788,,,,,,,
"موصل, محل ابو سيف",36.3100572,43.1941455,,,,,,,
"موصل, بلاستك وحدادة الجنة",36.3100536,43.2026904,,,,,,,
"موصل, أبو عز الدين الغرب",36.310046,43.08363,,,,,,,
"موصل, Manazel For Engineering & Construction - منازل للهندسة والبناء",36.3100317,43.2026551,,,,,,,
"موصل, دوميز للتسوق",36.3100282,43.2007468,,,,,,,
"موصل, صيدلية الأسدي",36.3099792,43.1937564,,,,,,,
"موصل, deniz kafe",36.3099739,43.1938256,,,,,,,
"موصل, مولدة مصطفى عبدالسلام محمد",36.3098326,43.0919392,,,,,,,
"موصل, الشام لتجارة العقارات",36.309814,43.2025689,,,,,,,
"موصل, مدرسة الشهيد نافع داؤد",36.3097743,43.1062879,,,,,,,
"موصل, احمد عبدالله السبعاوي",36.3097719,43.2164193,,,,,,,
"موصل, مكتب مشتاق للموبايل",36.309743,43.109441,,,,,,,
"موصل, منضومة مصطفى للانترنت",36.3097419,43.1527363,,,,,,,
"موصل, Khmys Rjb",36.3097395,43.0909917,,,,,,,
"موصل, محمد عبدالوهاب",36.3097374,43.109174,,,,,,,
"موصل, سنتر الانيق",36.3097159,43.202265,,,,,,,
"موصل, ياسين الزين",36.3096805,43.0911134,,,,,,,
"موصل, مكتب المجول",36.3096721,43.1093863,,,,,,,
"موصل, محطة الريان",36.3096573,43.1909942,,,,,,,
"موصل, عبد الكريم الجبوري",36.30962,43.1989339,,,,,,,
"موصل, بيت ابو ناظم",36.30962,43.1989339,,,,,,,
"موصل, عيال",36.30962,43.1989339,,,,,,,
"موصل, ضياء الدين الجبوري",36.30962,43.1989339,,,,,,,
"موصل, بيت سيد عدنان",36.30962,43.1989339,,,,,,,
"موصل, كيلان ايزر برواري",36.30962,43.1989339,,,,,,,
"موصل, السيد لقمان النعيمي",36.30962,43.1989339,,,,,,,
"موصل, ثانوية حنين للبنات",36.30962,43.1989339,,,,,,,
"موصل, كماليات العائلة",36.30962,43.1989339,,,,,,,
"موصل, يلو نت",36.30962,43.1989339,,,,,,,
"موصل, دار علاوي ابو شويش",36.30962,43.1989339,,,,,,,
"موصل, مستشفى السلامة الالماني",36.3096003,43.1137446,,,,,,,
"موصل, Al-fratin Elementary School",36.3095749,43.1940901,,,,,,,
"موصل, منزل علي مثنى محمود",36.3095695,43.2277368,,,,,,,
"موصل, مدرسة عباد الرحمن الابتدائية",36.3095335,43.2139646,,,,,,,
"موصل, مقبرة الدباغ",36.3095116,43.1059765,,,,,,,
"موصل, بيت اسيد عبد الله المعماري",36.3095092,43.0482192,,,,,,,
"موصل, تجهيزات اسلام",36.3094919,43.1940442,,,,,,,
"موصل, متوسطة فلسطين للبنات",36.3094845,43.1886292,,,,,,,
"موصل, Asim ibn Thabit Primary School",36.3094719,43.1887137,,,,,,,
"موصل, مزرعه ابو عمر",36.3094698,43.1735189,,,,,,,
"موصل, ابو حمزه الخشان",36.3094503,43.0920773,,,,,,,
"موصل, مصدر 1 لخدمات الانترنت",36.3094498,43.1879787,,,,,,,
"موصل, كنوز نت",36.3094484,43.2280867,,,,,,,
"موصل, مستشفى السلامة الالماني للأطفال",36.309439,43.1141415,,,,,,,
"موصل, اسواق خليفه واخوانه",36.3094295,43.1092109,,,,,,,
"موصل, اسواق الزهيري",36.3094236,43.1908026,,,,,,,
"موصل, مكتب شمامك لبيع اسمنت",36.3094003,43.2110766,,,,,,,
"موصل, Haytham Bakery",36.3093841,43.1929274,,,,,,,
"موصل, اسواق ميسر",36.3093622,43.2042624,,,,,,,
"موصل, أبو دلال البدراني",36.3093528,43.1053727,,,,,,,
"موصل, منحل سيف الحمداني",36.3093458,43.1946614,,,,,,,
"موصل, مقبرة آل سليمان ناصر (ابناء المرحوم عبد العزيز عبدالله سليمان)",36.3093236,43.108537,,,,,,,
"موصل, مولدة الجبوري",36.3093187,43.184577,,,,,,,
"موصل, Masdar ISP",36.3092603,43.1879888,,,,,,,
"موصل, البراء بن عازب",36.3092462,43.105345,,,,,,,
"موصل, مدرسة أضواء الهداية للبنات",36.3092442,43.1888688,,,,,,,
"موصل, PHCC Al Mamoon",36.3092436,43.1053545,,,,,,,
"موصل, قطاع السلام",36.3092435,43.2143944,,,,,,,
"موصل, حي آل سعدون",36.3092426,43.1824296,,,,,,,
"موصل, ابو محمد",36.3092258,43.2043774,,,,,,,
"موصل, مقبرة حي المأمون",36.309215,43.1073384,,,,,,,
"موصل, عمر المولى",36.3092149,43.198802,,,,,,,
"موصل, معرض الودق للاجهزة الكهربائية والأثاث المنزلي",36.3092135,43.2028903,,,,,,,
"موصل, موصل",36.3092127,43.2017449,,,,,,,
"موصل, مكتب سمير العطيه للعقار",36.3091833,43.2112806,,,,,,,
"موصل, كافتيريا طروادة",36.3091493,43.1929062,,,,,,,
"موصل, أسواق الخير",36.3090991,43.1875418,,,,,,,
"موصل, مدرسة الرقية للبنات",36.3090961,43.1883851,,,,,,,
"موصل, روضة الزهراء الاهلية",36.3090907,43.2048847,,,,,,,
"موصل, جمعية الدباغ",36.3090721,43.2016501,,,,,,,
"موصل, جامع الباقيات الصالحات",36.309071,43.1017252,,,,,,,
"موصل, كور هيثم الجبوري",36.3090599,43.0088045,,,,,,,
"موصل, انترنت الحسن",36.3089961,43.2079029,,,,,,,
"موصل, روضة الياسمين",36.308993,43.1980801,,,,,,,
"موصل, مكتب الجنائن للعقار",36.3089545,43.203784,,,,,,,
"موصل, روضة البسمة للاطفال",36.3089491,43.1980953,,,,,,,
"موصل, عماد أبو حسن",36.3089413,43.2279654,,,,,,,
"موصل, سيف الراكان",36.3089321,43.1051115,,,,,,,
"موصل, تجهيزات عالم الرياضة",36.308917,43.192909,,,,,,,
"موصل, SAIF WASEEM MAP",36.3088813,43.1948477,,,,,,,
"موصل, شعلان العنزي",36.308877,43.18095,,,,,,,
"موصل, هاشم حسين",36.30887,43.2281009,,,,,,,
"موصل, ابراهيم الدليمي",36.3088642,43.2100976,,,,,,,
"موصل, حي الحرية",36.3088548,43.1827749,,,,,,,
"موصل, مولدة رضوان ٣",36.3088343,43.2051747,,,,,,,
"موصل, مدرس",36.3088332,43.1888488,,,,,,,
"موصل, فهد البنجرجي",36.3088266,43.1933015,,,,,,,
"موصل, ابو زيد الحديدي",36.3088238,43.2083323,,,,,,,
"موصل, دار عمار الفتح لله",36.3088182,43.1857242,,,,,,,
"موصل, حلاقة سيف",36.3088165,43.1929099,,,,,,,
"موصل, Bashtby cafe and resturant",36.3088032,43.192713,,,,,,,
"موصل, الربيع لغسالات الاوتوماتيك",36.3087857,43.1933177,,,,,,,
"موصل, أسواق غسان",36.3087522,43.2037119,,,,,,,
"موصل, شركة الركن للحج والعمرة ١",36.3087443,43.2032593,,,,,,,
"موصل, مزرعة الاخوة الثلاثة",36.3087279,43.1711267,,,,,,,
"موصل, مزرعه ابو ايهاب",36.3087181,43.1725429,,,,,,,
"موصل, صبيحي الزييدي",36.3086636,43.2284462,,,,,,,
"موصل, لخدمات الانترنت",36.3086634,43.1889283,,,,,,,
"موصل, Abu Mustafa",36.3086212,43.1889853,,,,,,,
"موصل, Mohammad Dar",36.3086212,43.1889851,,,,,,,
"موصل, جامع الابرار السورجي",36.30861,43.2042672,,,,,,,
"موصل, مسجد الخليل",36.3086049,43.2288422,,,,,,,
"موصل, المامون",36.3085803,43.1055987,,,,,,,
"موصل, ابو سعيد",36.3085712,43.1933076,,,,,,,
"موصل, مقبرة حسن حمو النزهة",36.30857,43.106069,,,,,,,
"موصل, مكتبة الحمداني",36.3085472,43.2074406,,,,,,,
"موصل, ثانوية الإمام الجوادي الإقرائية",36.3085468,43.2045071,,,,,,,
"موصل, بيت ابو الرين",36.3085397,43.2107606,,,,,,,
"موصل, مكتب حمودي آل مجبل",36.3085235,43.1085162,,,,,,,
"موصل, أسواق خلودي",36.3085185,43.1085142,,,,,,,
"موصل, جامع الرحيم",36.3085131,43.1923201,,,,,,,
"موصل, مطعم فلسطين",36.3084998,43.1928788,,,,,,,
"موصل, حديقة الخطابي",36.308495,43.2267973,,,,,,,
"موصل, برج زهير الانترنت 2",36.3084807,43.1816229,,,,,,,
"موصل, نشوان النعيمي",36.3084807,43.1816228,,,,,,,
"موصل, عطارية الابرار",36.308456,43.2036018,,,,,,,
"موصل, ابو حسن",36.308452,43.2276663,,,,,,,
"موصل, جامع نور الأسلام",36.308445,43.19752,,,,,,,
"موصل, جامع عبدالله بن عباس",36.3084396,43.0819611,,,,,,,
"موصل, اسواق مدين وشعيب",36.3084345,43.1882703,,,,,,,
"موصل, معمل البجاري المطابخ التركيه",36.3084328,43.2124857,,,,,,,
"موصل, جرزات وحلويات النسيم",36.3084022,43.2036619,,,,,,,
"موصل, اسواق حسن الجبوري",36.3083985,43.2015953,,,,,,,
"موصل, مرطبات اورفة",36.308391,43.1932229,,,,,,,
"موصل, البان السورجي",36.3083907,43.2035801,,,,,,,
"موصل, روضة وحضانة أكليل الوود",36.3083877,43.1932686,,,,,,,
"موصل, أبو سدن السبعاوي",36.3083542,43.2279634,,,,,,,
"موصل, لحم بعجين اورفة",36.308329,43.193221,,,,,,,
"موصل, البيت الكندي 5",36.3083261,43.1927718,,,,,,,
"موصل, بيت عاشكها",36.3083125,43.2277656,,,,,,,
"موصل, معمل المنيوم الشرق الاوسط",36.3082918,43.1926662,,,,,,,
"موصل, شركه الأناضول",36.3082769,43.1933331,,,,,,,
"موصل, أسواق الأخوين",36.3082616,43.2093,,,,,,,
"موصل, روضة جني الاهلية",36.3082402,43.1902152,,,,,,,
"موصل, بيت الملا",36.3082361,43.0948836,,,,,,,
"موصل, اسواق صدام العبوش",36.3082267,43.1038854,,,,,,,
"موصل, تجهيزات الهنا الغذائية",36.308223,43.1928135,,,,,,,
"موصل, منفذ طارق",36.3082202,43.2071988,,,,,,,
"موصل, اسواق الحاصود",36.30822,43.2072252,,,,,,,
"موصل, جامع الغثوان",36.3081986,43.0517932,,,,,,,
"موصل, روضة فتافيت السكر الأهلية",36.3081814,43.1966743,,,,,,,
"موصل, صالة بليارد والعاب الملوك",36.3081309,43.1871822,,,,,,,
"موصل, دوشمة المهندس للديوان",36.3081173,43.2132032,,,,,,,
"موصل, أسواق وجرزات العزام",36.3081009,43.207124,,,,,,,
"موصل, مصدر للأتصالات و الأنترنت",36.3080964,43.1874334,,,,,,,
"موصل, انطاليا",36.3080872,43.2071581,,,,,,,
"موصل, قسم تنفيذ مشاريع نقل الطاقة الكهربائية الشمالية",36.3080348,43.2191373,,,,,,,
"موصل, مركز5G للهواتف والاكسسوارات",36.3080303,43.204361,,,,,,,
"موصل, العباسي للتاسيسات الصحيه",36.3080298,43.1932851,,,,,,,
"موصل, عباوي السلماني",36.3080125,43.1952207,,,,,,,
"موصل, Omar Hatem",36.308007,43.2095088,,,,,,,
"موصل, المحمود لخدمات الانترنيت",36.3079797,43.099664,,,,,,,
"موصل, مكتب سناريا",36.3079795,43.1926138,,,,,,,
"موصل, Ifrane Palestine",36.3079792,43.1926515,,,,,,,
"موصل, مكتب مسارات للانترنت",36.3079711,43.1925673,,,,,,,
"موصل, مركز الرعاية الصحية الاولية المأمون",36.3079628,43.0990346,,,,,,,
"موصل, مسجد صادق الامين",36.3079449,43.2173683,,,,,,,
"موصل, سيف الحميد"" ابو اسامة """,36.3079429,43.1030762,,,,,,,
"موصل, مسبح المامون الاولمبي ((الملقبه((الخبره))",36.3079375,43.1030781,,,,,,,
"موصل, حلاقة رائد",36.3079373,43.1925291,,,,,,,
"موصل, الصالحين للعقار",36.3079327,43.1872214,,,,,,,
"موصل, مولدة/ سمير العطيه",36.3079271,43.2098005,,,,,,,
"موصل, جرزات وحلويات فله",36.3079138,43.1929307,,,,,,,
"موصل, يوسف عيدان",36.307901,43.2040808,,,,,,,
"موصل, أبو عمار",36.3078921,43.1986754,,,,,,,
"موصل, كوافير الهيبة",36.3078868,43.2131398,,,,,,,
"موصل, السيد علي الهادي",36.307876,43.0928763,,,,,,,
"موصل, حمص عثمان",36.3078518,43.1928237,,,,,,,
"موصل, المهندس محمد مروان",36.3078421,43.2115197,,,,,,,
"موصل, يسار ابو احمد",36.3078371,43.1728276,,,,,,,
"موصل, اوسكار للسكائر",36.3078288,43.1927461,,,,,,,
"موصل, مقبرة بيبي",36.3078159,43.1078788,,,,,,,
"موصل, عيادة اسياد العامل لطب الاسنان",36.3078159,43.1078691,,,,,,,
"موصل, معمل المنيوم الاخوين",36.3077682,43.1932703,,,,,,,
"موصل, معمل كيك فينيسيا",36.3077632,43.192819,,,,,,,
"موصل, مذخر ادوية الفاضل",36.3077566,43.1929713,,,,,,,
"موصل, الاستاذ يونس محمد بشير",36.3077289,43.2025986,,,,,,,
"موصل, محل لتاجير لعدد الياس البدراني",36.3077125,43.1071487,,,,,,,
"موصل, ملعب الصحه الحكومي",36.307712,43.2124656,,,,,,,
"موصل, المركز البلدي",36.3077104,43.2173492,,,,,,,
"موصل, منزل السيد اكرم محمد ذنون آل سرحان",36.3077055,43.1992245,,,,,,,
"موصل, مكتب العيسى للعقار #ابو ياسر",36.3077006,43.2147032,,,,,,,
"موصل, منتدى سومر الرياضي",36.3076723,43.2129823,,,,,,,
"موصل, ابو ماهر لبيع السگائر",36.3076709,43.107676,,,,,,,
"موصل, مخبز و أفران الديار",36.3076569,43.2068916,,,,,,,
"موصل, حلاقة رضوان للرجال",36.3076529,43.2068416,,,,,,,
"موصل, ابو ترفة نت( 1 )",36.307636,43.1072268,,,,,,,
"موصل, دكان الحجي للمستلزمات المنزلية",36.307608,43.1069053,,,,,,,
"موصل, اسواق ابو حمودي",36.3075991,43.0980816,,,,,,,
"موصل, مولدة المامون التقطيع الجديد",36.307599,43.0980815,,,,,,,
"موصل, حديقه عامر",36.3075904,43.2277529,,,,,,,
"موصل, الاعلامي سامر الكلاك",36.3075836,43.2026035,,,,,,,
"موصل, محل ايهاب للاراكيل والسكائر",36.3075628,43.0989819,,,,,,,
"موصل, مولدة راكان علي ٣",36.307515,43.1932027,,,,,,,
"موصل, حارث لخدمات الإنترنت (برج)",36.3075099,43.0997828,,,,,,,
"موصل, محطه كهرباء يارمجه الثانويه",36.3075091,43.2188094,,,,,,,
"موصل, مكتب ابو ترفة وأبو عبير",36.3074882,43.1071147,,,,,,,
"موصل, محلات عبدالرحمن العايد",36.3074791,43.100283,,,,,,,
"موصل, مبيت",36.3074758,43.1899977,,,,,,,
"موصل, حمودي فارس",36.3074553,43.2285088,,,,,,,
"موصل, اسواق جملة",36.3074494,43.2047395,,,,,,,
"موصل, طه القانون",36.3074254,43.1075292,,,,,,,
"موصل, ازياء حاتم للالبسة الرجالية",36.3074218,43.1076588,,,,,,,
"موصل, ستوديو محمود رديني",36.3074191,43.1071241,,,,,,,
"موصل, مكتب حمودي لافي للموبايل",36.3074162,43.1071208,,,,,,,
"موصل, كرم عامر الحميدان",36.3074056,43.1986271,,,,,,,
"موصل, الزبيدي",36.3073932,43.2110725,,,,,,,
"موصل, أبو أيمن",36.307388,43.2285267,,,,,,,
"موصل, سويت هيرت",36.3073531,43.1070218,,,,,,,
"موصل, معمل جص الحاج نزار",36.307327,43.0081802,,,,,,,
"موصل, أسواق الصحة",36.3073251,43.2107433,,,,,,,
"موصل, Yarmja 132Kv Substation",36.3073058,43.2195023,,,,,,,
"موصل, مزرعه زبير اخو زياد",36.307281,43.1765805,,,,,,,
"موصل, عبود الطائي",36.30722,43.188118,,,,,,,
"موصل, لطائي",36.3071965,43.1880833,,,,,,,
"موصل, الحديدي",36.3071622,43.1883774,,,,,,,
"موصل, الخياط",36.30711,43.207122,,,,,,,
"موصل, اسواق الواحة (ابو عمر)",36.3070745,43.1906136,,,,,,,
"موصل, معرض الوسام للبيع بالتقسيط",36.3070723,43.1906169,,,,,,,
